barrage,follow,name,play,tags
249000,1157000,水果篮子 (2019),15705000,"漫画改,奇幻,校园,恋爱"
241000,980000,Little Busters!,7759000,"校园,日常,治愈,励志"
282000,1141000,终物语,15119000,"奇幻,小说改"
145000,910000,恋爱研究所,5442000,"萌系,日常"
326000,917000,恋爱小行星,12320000,"漫画改,搞笑,日常,治愈"
290000,3954000,剧场版 中二病也要谈恋爱！ -Take On Me-,4863000,"小说改,恋爱"
79000,794000,AIR,4053000,"奇幻,日常,治愈,催泪"
896000,1114000,黑子的篮球,15274000,"运动,热血,声控,社团"
58000,1072000,進擊的巨人 第二季（僅限台灣地區）,2562000,"奇幻,热血,战斗,漫画改"
368000,806000,少女编号,11450000,"搞笑,励志,原创,职场"
41000,801000,敦君与女朋友,15277000,"恋爱,漫画改"
868000,801000,超时空要塞Δ,31623000,"机战,科幻,恋爱,战斗"
1273000,789000,我，要成为双马尾。,26696000,"奇幻,搞笑,热血,战斗"
562000,812000,小桃小栗Love Love物语,16184000,"恋爱,校园,日常"
531000,826000,空战魔导士候补生的教官,33292000,"奇幻,热血"
280000,859000,BLACK★ROCK SHOOTER,5701000,"科幻,热血,战斗,穿越"
233000,902000,青之驱魔师,7630000,"奇幻,战斗,热血,漫画改"
118000,1189000,ReLIFE 完结篇,8722000,"恋爱,科幻,校园,漫画改"
273000,832000,超自然9人组,13238000,"小说改,智斗,神魔"
249000,820000,恋爱随意链接,4662000,"日常,少女,校园,小说改"
204000,1609000,魔法少女☆伊莉雅 2WEI!,9619000,"萌系,校园,战斗,热血"
1925000,1420000,精灵宝可梦 日月,130000000,"治愈,游戏改,架空,冒险"
83000,1213000,哆啦A梦：大雄的月球探险记,3978000,"剧情,动画"
235000,1733000,One Room 第二季,19454000,"萌系,恋爱,日常,治愈"
21000,911000,非枪人生 第二季,3629000,"漫画改,战斗,科幻"
230000,764000,ACCA13区监察课,10544000,"漫画改,奇幻,智斗"
173000,829000,境界线上的地平线,9186000,"科幻,战斗,小说改,架空"
234000,755000,一个人的〇〇小日子,12777000,"漫画改,日常,萌系,校园"
488000,748000,GANGSTA.,17064000,"战斗,热血"
296000,1433000,Free!,7452000,"校园,运动"
3341,836000,攻壳机动队,348000,"漫画改,科幻,战斗"
399000,761000,樱花任务,10828000,"励志,职场,原创"
62000,761000,云之彼端，约定的地方,4526000,"少女,治愈"
25000,763000,被神捡到的男人,2764000,"穿越,日常,小说改,架空"
165000,763000,放学后海堤日记,9903000,"漫画改,搞笑,日常,少女"
408000,768000,狗与剪刀的正确用法,10870000,"搞笑,奇幻"
846000,776000,初恋怪兽,13034000,"校园,日常"
594000,765000,青春纪行 / 金色时光,9422000,"日常,小说改"
191000,774000,Caligula 卡里古拉,12660000,"战斗,游戏改,科幻"
472000,773000,苍之彼方的四重奏,17814000,"奇幻,运动,游戏改"
97000,1286000,吹响吧！上低音号～誓言的终章～,2247000,"日常,校园,励志,音乐"
544000,819000,花开伊吕波,8945000,"日常,治愈,催泪,原创"
271000,780000,绝园的暴风雨,10042000,"奇幻,推理,战斗,穿越"
13000,1286000,吹响吧！上低音号～欢迎来到北宇治高中吹奏乐部～,835000,"小说改,日常,萌系,校园"
1500000,1620000,Love Live! School Idol Project（第二季）,24966000,"校园,音乐,偶像,社团"
119000,722000,玛纳利亚的密友（Mysteria Friends）/巴哈姆特之怒/玛娜利亚魔法学院,8894000,"校园,魔法,游戏改,日常"
520000,731000,妖怪公寓的幽雅日常,20619000,"日常,神魔"
227000,722000,弦音 -风舞高中弓道部-,10491000,"小说改,校园,社团,运动"
284000,734000,GJ部,8024000,"萌系,搞笑,日常,校园"
508000,1531000,黑执事II,7243000,推理
345000,723000,来自新世界,7034000,"奇幻,科幻,架空,小说改"
87000,1609000,Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,3483000,"热血,奇幻,战斗,魔法"
698000,711000,重装武器,30807000,"热血,机战,科幻,战斗"
258000,2275000,鬼灯的冷彻 第二季 其二,19820000,"搞笑,神魔,漫画改"
176000,735000,暗黑破坏神在身边。,13418000,"漫画改,日常,搞笑,声控"
333000,732000,Slow Start,9859000,"萌系,漫画改,少女"
113000,875000,滑头鬼之孙,5383000,"奇幻,战斗,热血,声控"
276000,737000,Comic Girls,12433000,"搞笑,日常,漫画改"
386000,1014000,魔笛MAGI,10743000,"奇幻,战斗,漫画改,架空"
201000,2146000,从很久以前就喜欢你了。～告白实行委员会～,6897000,"恋爱,音乐,校园,声控"
303000,743000,Taboo Tattoo－禁忌咒纹－,13466000,"奇幻,战斗"
219000,1044000,凉宫春日的忧郁 2009,5991000,"小说改,奇幻,校园,日常"
219000,746000,7月22日,13249000,"原创,日常,萌系,音乐"
261000,784000,魔法少女 俺,10697000,"搞笑,漫画改,偶像,魔法"
344000,6467000,干物妹！小埋 OVA,15578000,"萌系,校园,日常,治愈"
338000,673000,昨日之歌,10937000,"漫画改,恋爱,日常"
218000,670000,驱魔少年 HALLOW,10260000,"热血,奇幻,战斗"
77000,911000,非枪人生,11501000,"漫画改,科幻,冒险"
105000,1291000,粗点心战争2,8743000,"日常,美食,漫画改"
43000,650000,龙娘七七七埋藏的宝藏,2796000,"奇幻,日常,推理"
192000,1220000,关于完全听不懂老公在说什么的事 第二季,37142000,"日常,少女,泡面"
98000,672000,永生之酒,3720000,"时泪,奇幻,声控,小说改"
225000,681000,昴宿七星,12064000,"小说改,催泪"
533000,694000,魔弹之王与战姬,27857000,"奇幻,热血,战斗,架空"
41000,836000,攻壳机动队 SAC_2045,4128000,"漫画改,科幻"
249000,1633000,笨蛋，测验，召唤兽2,10338000,"奇幻,校园,小说改"
455000,683000,俺物语！！,8214000,"漫画改,日常,校园,恋爱"
30000,4865000,Fate/stay night UNLIMITED BLADE WORKS ,1965000,"游戏改,热血,奇幻,战斗"
346000,3303000,境界的彼方 -I'LL BE HERE- 未来篇,6122000,"日常,奇幻,治愈"
756000,690000,全职猎人,21442000,"奇幻,热血,智斗,战斗"
170000,694000,猎兽神兵,15549000,"漫画改,战斗,声控,奇幻"
614000,1579000,轻音少女 第二季,16118000,"漫画改,萌系,音乐,校园"
66000,698000,奇异太郎少年的妖怪绘日记,16315000,"漫画改,神魔,泡面"
428000,728000,ULTRAMAN 机动奥特曼,26022000,"漫画改,奇幻,科幻,战斗"
9689,620000,无能力者娜娜,2255000,"漫画改,校园,智斗"
318000,624000,皇帝圣印战记,15928000,"小说改,奇幻,战斗,架空"
18000,616000,全员恶玉,1889000,"原创,战斗,架空,科幻"
186000,614000,传说中勇者的传说,9139000,"奇幻,热血,战斗,架空"
611000,4305000,约会大作战 万由里裁决,11874000,战斗
171000,616000,尽管如此世界依然美丽,6108000,"治愈,少女,漫画改,架空"
166000,3628000,我们仍未知道那天所看见的花的名字。 剧场版,5363000,"催泪,治愈"
423000,4774000,魔法禁书目录 剧场版,7714000,"科幻,校园,战斗,热血"
81000,628000,幸运星,4601000,"萌系,搞笑,日常,治愈"
95000,642000,萤火之森,3264000,"漫画改,神魔,催泪,恋爱"
449000,675000,晨曦公主,24166000,"少女,奇幻,架空,冒险"
77000,691000,学生会的一己之见,4017000,"日常,校园,小说改"
26000,641000,熊熊勇闯异世界,2539000,"穿越,魔法,萌系,小说改"
13000,1286000,吹响吧！上低音号～想要传达的旋律～,873000,"小说改,日常,校园,萌系"
302000,627000,轻羽飞扬！,12481000,"社团,运动,漫画改"
225000,644000,男子高校生活,17633000,"校园,日常,泡面"
83000,645000,热血少年,10943000,战斗
215000,646000,TRICKSTER,12673000,推理
22000,653000,白色相簿 上半篇章,1748000,"日常,游戏改,恋爱"
155000,5544000,我的青春恋爱物语果然有问题。 第一季 OVA,9034000,"小说改,恋爱,校园"
240000,1464000,热诚传说 第二季,12180000,"游戏改,奇幻,战斗,架空"
57000,583000,嫁给非人类,15824000,漫画改
54000,586000,啾咪BABY 日语版,2950000,"萌系,搞笑,日常"
149000,5061000,夏目友人帐,7418000,"剧情,奇幻,动画"
227000,593000,刀使巫女,12716000,"校园,战斗,原创"
283000,586000,神推偶像登上武道馆我就死而无憾,10601000,"漫画改,日常,偶像,萌系"
28000,587000,龙与魔女/BURN THE WITCH,3077000,"漫画改,魔法,架空"
106000,590000,revisions,8728000,"机战,科幻,战斗,原创"
47000,601000,温暖的印记,12132000,恋爱
158000,587000,烟花,6490000,"剧情,动画"
4429,653000,赛马娘四格,2554000,"游戏改,日常,运动,偶像"
569000,600000,纯白交响曲,14165000,"日常,游戏改"
49000,599000,书店里的骷髅店员本田,7153000,"搞笑,职场,漫画改"
188000,2861000,剧场版 K Seven Stories,8642000,"奇幻,战斗,声控,原创"
634000,890000,黑塔利亚 Axis Powers,11315000,"萌系,泡面,声控,日常"
49000,605000,魔王學院的不適任者～史上最強的魔王始祖，轉生就讀子孫們的學校～（僅限台灣地區）,1510000,"小说改,奇幻"
156000,1609000,魔法少女☆伊莉雅 3REI!!,6184000,"奇幻,战斗,魔法,漫画改"
101000,655000,荒川爆笑团,4760000,"搞笑,日常,声控"
215000,557000,WWW.迷糊餐厅,12460000,"搞笑,日常,职场,漫画改"
12000,584000,月歌。THE ANIMATION2,709000,"原创,声控,偶像,日常"
245,598000,阿松 第三季,198000,"漫画改,日常,搞笑"
766000,555000,迷家,16336000,原创
111000,560000,只有我不存在的城市,5383000,"推理,治愈,催泪,穿越"
158000,553000,歌舞伎町夏洛克,12055000,"原创,推理,冒险,声控"
91000,556000,历物语,8163000,"奇幻,校园"
131000,555000,思维覆写,10249000,"漫画改,奇幻"
50000,562000,大神与七位伙伴,2416000,"奇幻,热血,社团"
56000,562000,文豪与炼金术师 ～审判的齿轮～,3810000,"游戏改,奇幻,架空"
274000,567000,我家浴缸的二三事,24876000,"日常,泡面,治愈"
288000,1167000,黑白来看守所 第二季,12908000,"搞笑,漫画改"
131000,2450000,元气少女缘结神 新婚篇,7755000,"恋爱,奇幻"
100000,1141000,终物语 下,4330000,"奇幻,神魔"
62000,572000,知晓天空之蓝的人啊,3469000,"恋爱,穿越,音乐,治愈"
263000,589000,少女☆歌剧 Revue Starlight,13183000,"音乐,奇幻,战斗,偶像"
74000,4185000,齐木楠雄的灾难 完结篇,7779000,"搞笑,校园,漫画改"
616000,1179000,蜡笔小新 第一季（中文）,46872000,搞笑
175000,581000,乌冬面之国的金色毛球,9474000,"漫画改,日常,治愈"
77000,728000,迷糊餐厅 WORKING!!,3932000,"搞笑,日常,声控,美食"
765000,1420000,精灵宝可梦 无印,21518000,"热血,战斗,励志,架空"
80000,528000,鸦KARAS,4225000,"奇幻,战斗"
101000,520000,格林笔记 The Animation,7180000,"游戏改,架空,冒险"
471000,1519000,绯弹的亚里亚 AA,13384000,"热血,校园,战斗"
75000,519000,[C]THE MONEY OF SOUL AND POSSIBILITY CONTROL,4395000,"奇幻,战斗,智斗,原创"
159000,527000,超次元游戏 海王星,3875000,"科幻,热血,奇幻,少女"
23000,526000,星之声,2717000,"科幻,少女,治愈,机战"
103000,527000,高分少女 第二季,7667000,"漫画改,恋爱"
295000,530000,NANA,7703000,"日常,少女,音乐"
57000,529000,穿越时空的少女,2471000,"科幻,催泪,校园,穿越"
1003000,676000,逆转裁判,20912000,"推理,智斗,游戏改,职场"
472000,1235000,赤发白雪姬 第二季,14108000,"奇幻,少女,架空"
375000,543000,大图书馆的牧羊人,12014000,日常
77000,539000,約會大作戰 第二季 （僅限港澳台地區）,947000,"奇幻,战斗"
70000,3303000,境界的彼方 -I'LL BE HERE- 过去篇,5377000,"恋爱,奇幻,战斗"
531000,1581000,无头骑士异闻录×2 转,12436000,"奇幻,日常,声控,小说改"
300000,544000,架向星空之桥,6257000,"日常,治愈"
564000,561000,游戏王 怪兽之决斗,28915000,"热血,战斗,奇幻"
353000,611000,少女与战车,6147000,"科幻,智斗,日常"
149000,836000,攻壳机动队 STAND ALONE COMPLEX,6819000,"科幻,热血,智斗"
107000,497000,织田肉桂信长,7353000,"漫画改,搞笑,日常,萌系"
113000,685000,全金属狂潮 Invisible Victory,8922000,"机战,战斗,时泪,小说改"
106000,493000,听我的电波吧,7117000,"职场,励志,搞笑,漫画改"
93000,493000,Code:Realize ～创世的姬君～,7520000,"恋爱,乙女,游戏改,奇幻"
298000,495000,Anne Happy,7383000,"萌系,校园,日常"
254000,497000,稻荷恋之歌,8198000,"少女,奇幻,恋爱"
280000,590000,南家三姐妹,6696000,"萌系,搞笑,日常"
1866000,1114000,黑子的篮球 第3期,46721000,"运动,热血,声控,社团"
140000,511000,只要你说你爱我,3234000,"日常,少女,恋爱"
118000,752000,不愉快的怪物庵 续,10979000,"治愈,神魔,漫画改"
78000,510000,KEMURIKUSA,6871000,"原创,战斗"
245000,1242000,3月的狮子 第二季,11653000,"日常,励志,漫画改"
291000,2899000,名侦探柯南：绀青之拳,13232000,"悬疑,动画,动作,漫画改"
73000,505000,深夜的超自然公务员,10251000,"漫画改,奇幻,职场,声控"
134000,546000,高达创形者 再起 第二季,8381000,"原创,热血,科幻,机战"
94000,560000,爱书的下克上：为了成为图书管理员不择手段！ 第二部,5664000,"小说改,穿越,架空,励志"
221000,516000,爱丽丝与藏六,6898000,"魔法,日常,治愈,萝莉"
142000,512000,花丸幼稚园,3368000,"萌系,日常,治愈"
242000,580000,翼年代记 第一季,1315000,"热血,架空,穿越,冒险"
117000,520000,八犬传-东方八犬异闻- 第一季,4941000,奇幻
108000,752000,不愉快的怪物庵,5667000,"奇幻,日常,治愈"
234000,481000,人马少女的烦恼,8521000,"奇幻,日常,漫画改"
534000,584000,月歌,9821000,"乙女,音乐,偶像"
148000,477000,潘朵拉之心,4781000,"奇幻,神魔,冒险"
47000,8031000,OVERLORD SP,37458000,"科幻,奇幻,战斗,日常"
399000,479000,天体的秩序,8277000,"奇幻,日常,治愈,萝莉"
59000,2899000,鲁邦三世VS名侦探柯南THE MOVIE,2331000,"原创,智斗,推理"
160000,488000,失忆症,6057000,"奇幻,乙女"
45000,555000,IDOLiSH7-偶像星愿- Second BEAT!,1848000,"游戏改,声控,偶像"
13000,485000,樱与抱月,1542000,"小说改,校园,治愈,日常"
126000,483000,龙之界点,3668000,"奇幻,战斗"
411000,487000,魔法少女育成计划,9283000,魔法
33000,489000,突击莉莉 BOUQUET,2266000,"原创,战斗,萌系,校园"
192000,6951000,刀剑神域 Extra Edition,11426000,"小说改,热血,战斗,科幻"
679000,1581000,无头骑士异闻录×2 承,17438000,"奇幻,日常,声控,小说改"
332000,490000,舞动青春,15660000,"运动,漫画改,励志"
105000,611000,BanG Dream! 梦想协奏曲 第三季,3996000,"原创,校园,音乐"
105000,490000,房东青春期！,15992000,"萌系,日常"
71000,530000,浪客剑心,5871000,"热血,战斗,历史,漫画改"
770000,1365000,零之使魔 双月骑士,12512000,"奇幻,战斗,小说改,架空"
123000,458000,魔偶马戏团,15319000,"热血,战斗"
61000,454000,天降之物Final 我永远的鸟笼,4115000,奇幻
22000,611000,BanG Dream! 梦想协奏曲 电影演唱会,713000,"音乐,社团,少女,声控"
23000,598000,剧场版 阿松,610000,"日常,漫画改,搞笑"
160000,560000,爱书的下克上：为了成为图书管理员不择手段！,9772000,"小说改,穿越,架空,励志"
113000,451000,城下町的蒲公英,3835000,"治愈,搞笑"
45000,472000,我们大家的河合庄,2149000,"日常,恋爱,校园"
48000,462000,猎魔武士/GIBIATE,5993000,"原创,战斗,架空"
374000,1967000,犬夜叉完结篇,13286000,"漫画改,热血,奇幻,战斗"
55000,469000,丹特丽安的书架,2384000,"奇幻,治愈,声控,冒险"
38000,2899000,江户川柯南失踪事件～史上最糟糕的两天～,2453000,"漫画改,推理,智斗"
131000,467000,CHAOS;CHILD,7773000,推理
77000,562000,花牌情缘 第三季,6538000,"漫画改,热血,恋爱,少女"
228000,1888000,命运石之门 负荷领域的既视感,5528000,"科幻,穿越"
52000,5061000,夏目友人帐 OVA,3540000,"奇幻,日常,治愈"
166000,471000,明治东京恋伽,10618000,"恋爱,乙女,游戏改,声控"
278000,471000,机动战士高达独角兽(UC) RE:0096,22998000,"热血,机战,科幻,战斗"
15000,474000,猫物语（黑）,1204000,"奇幻,声控,小说改,神魔"
81000,2899000,名侦探柯南 Episode“ONE” 变小的名侦探,2495000,"漫画改,推理,智斗"
116000,440000,神不在的星期天,3861000,架空
50000,533000,蔷薇少女,2397000,"萌系,奇幻"
194,432000,忧国的莫里亚蒂,549000,"漫画改,智斗,声控,架空"
1791000,2899000,名侦探柯南（中配）,73427000,"漫画改,智斗,推理"
62000,436000,目隐都市的演绎者,3043000,"奇幻,声控,励志,音乐"
81000,434000,宝石幻想 光芒重现,4808000,"校园,魔法,原创,日常"
58000,431000,心灵想要大声呼喊,1519000,"校园,治愈"
223000,653000,赛马娘,7739000,"游戏改,运动,偶像"
239000,441000,终末的伊泽塔,6733000,"战斗,魔法,原创,架空"
79000,441000,恶魔战线,5483000,"恋爱,奇幻,漫画改"
82000,2146000,喜欢上你的那个瞬间。～告白实行委员会～,3980000,"恋爱,校园,声控"
184000,1014000,魔笛MAGI 辛巴达的冒险,10550000,"奇幻,战斗,架空,冒险"
581000,959000,记录的地平线 第二季,31004000,"奇幻,智斗,穿越,冒险"
141000,445000,KARNEVAL狂欢节,3709000,"奇幻,战斗,声控,架空"
89000,445000,人形电脑天使心,1992000,"日常,少女"
199000,483000,机动战士高达 铁血的奥尔芬斯 第一季,10732000,"热血,机战,科幻,战斗"
73000,446000,姐姐来了,16458000,日常
78000,456000,TARI TARI,2443000,"日常,音乐,校园,催泪"
227000,563000,排球少年！！,7090000,"漫画改,热血,校园,运动"
12000,764000,潜行吧！奈亚子 Remember My Love,5277000,"萌系,奇幻"
193000,422000,机甲少女 FRAME ARMS GIRL,5489000,"机战,科幻,原创"
